cation,anion,SMILES,cation_canonical,anion_canonical,co2_cation_max_tanimoto,co2_anion_max_tanimoto,vis_cation_max_tanimoto,vis_anion_max_tanimoto,tox_cation_max_tanimoto,tox_anion_max_tanimoto,union_cation_max_tanimoto,union_anion_max_tanimoto
CCOC(=O)OCC[NH2+]C,O=S([O-])OC1CC(F)C1,CCOC(=O)OCC[NH2+]C.O=S([O-])OC1CC(F)C1,CCOC(=O)OCC[NH2+]C,O=S([O-])OC1CC(F)C1,0.3076923076923077,0.14814814814814814,0.3076923076923077,0.14814814814814814,0.30303030303030304,0.14814814814814814,0.3076923076923077,0.14814814814814814
C[S+](C)CCC=CCCO,Cc1ccc(P(=O)([O-])[O-])cc1,C[S+](C)CCC=CCCO.Cc1ccc(P(=O)([O-])[O-])cc1,C[S+](C)CCC=CCCO,Cc1ccc(P(=O)([O-])[O-])cc1,0.2,0.4,0.2,0.4,0.20833333333333334,0.4,0.20833333333333334,0.4
C=CC(=O)NC(C)C[NH+](C)C,[O-]Nc1nc2ccccc2o1,C=CC(=O)NC(C)C[NH+](C)C.[O-]Nc1nc2ccccc2o1,C=CC(=O)NC(C)C[NH+](C)C,[O-]Nc1nc2ccccc2o1,0.21875,0.175,0.26666666666666666,0.21212121212121213,0.1935483870967742,0.1875,0.26666666666666666,0.21212121212121213
COC(=O)CNC[NH+](C)C,COc1ccc(OC)c(C(=O)[O-])n1,COC(=O)CNC[NH+](C)C.COc1ccc(OC)c(C(=O)[O-])n1,COC(=O)CNC[NH+](C)C,COc1ccc(OC)c(C(=O)[O-])n1,0.25,0.20689655172413793,0.25,0.26666666666666666,0.2222222222222222,0.24324324324324326,0.25,0.26666666666666666
C[NH2+]CC1CCCC1C1CC2CC21,O=C([O-])Cc1oncc1I,C[NH2+]CC1CCCC1C1CC2CC21.O=C([O-])Cc1oncc1I,C[NH2+]CC1CCCC1C1CC2CC21,O=C([O-])Cc1oncc1I,0.16129032258064516,0.23333333333333334,0.16129032258064516,0.2413793103448276,0.10810810810810811,0.2413793103448276,0.16129032258064516,0.2413793103448276
CCN(C)CC([NH2+]C)C(C)(C)C,C=C(C)C(=O)OCN[O-],CCN(C)CC([NH2+]C)C(C)(C)C.C=C(C)C(=O)OCN[O-],CCN(C)CC([NH2+]C)C(C)(C)C,C=C(C)C(=O)OCN[O-],0.1875,0.25,0.15625,0.25,0.13513513513513514,0.25,0.1875,0.25
CCCC[NH+](CC)CC1(O)CCOCC1,CCc1nc(C(O)C(CC(=O)[O-])C(=O)NC)cs1,CCCC[NH+](CC)CC1(O)CCOCC1.CCc1nc(C(O)C(CC(=O)[O-])C(=O)NC)cs1,CCCC[NH+](CC)CC1(O)CCOCC1,CCc1nc(C(O)C(CC(=O)[O-])C(=O)NC)cs1,0.175,0.21428571428571427,0.30303030303030304,0.21428571428571427,0.28205128205128205,0.21428571428571427,0.30303030303030304,0.21428571428571427
CC[NH+](C[P+])CCOC(CC)(CC)CC,Cc1ccc(NC(=O)c2cc(NC(=O)C3CCC(C(=O)[O-])C3)ccc2F)cc1F,CC[NH+](C[P+])CCOC(CC)(CC)CC.Cc1ccc(NC(=O)c2cc(NC(=O)C3CCC(C(=O)[O-])C3)ccc2F)cc1F,CC[NH+](C[P+])CCOC(CC)(CC)CC,Cc1ccc(NC(=O)c2cc(NC(=O)C3CCC(C(=O)[O-])C3)ccc2F)cc1F,0.16129032258064516,0.16326530612244897,0.2857142857142857,0.18181818181818182,0.21212121212121213,0.18181818181818182,0.2857142857142857,0.18181818181818182
NC(=[NH2+])Cl,COc1nc(Cl)c(CCC(=O)[O-])cc1C,NC(=[NH2+])Cl.COc1nc(Cl)c(CCC(=O)[O-])cc1C,NC(=[NH2+])Cl,COc1nc(Cl)c(CCC(=O)[O-])cc1C,0.06666666666666667,0.2564102564102564,0.15789473684210525,0.2564102564102564,0.06666666666666667,0.2564102564102564,0.15789473684210525,0.2564102564102564
NC(=O)C[NH+]1CCC(NCC2CC2)CC1,CCc1nn[n-]n1,NC(=O)C[NH+]1CCC(NCC2CC2)CC1.CCc1nn[n-]n1,NC(=O)C[NH+]1CCC(NCC2CC2)CC1,CCc1nn[n-]n1,0.10256410256410256,0.11538461538461539,0.1590909090909091,0.16129032258064516,0.10416666666666667,0.11538461538461539,0.1590909090909091,0.16129032258064516
CCCC[Si](OC)(OC)O[Si]C(C)(C)C[NH+](C)C,CC(C)NC1([O-])CC(C)(C)OC(C)(C)C1,CCCC[Si](OC)(OC)O[Si]C(C)(C)C[NH+](C)C.CC(C)NC1([O-])CC(C)(C)OC(C)(C)C1,CCCC[Si](OC)(OC)O[Si]C(C)(C)C[NH+](C)C,CC(C)NC1([O-])CC(C)(C)OC(C)(C)C1,0.16216216216216217,0.15789473684210525,0.2,0.14285714285714285,0.175,0.13793103448275862,0.2,0.15789473684210525
CCCC(C)[NH+]1CCSCC1C,O=C([O-])CCc1cc(Br)sc1Br,CCCC(C)[NH+]1CCSCC1C.O=C([O-])CCc1cc(Br)sc1Br,CCCC(C)[NH+]1CCSCC1C,O=C([O-])CCc1cc(Br)sc1Br,0.21212121212121213,0.3,0.21212121212121213,0.3,0.18181818181818182,0.3,0.21212121212121213,0.3
CCC[NH+](CC)CCNC(=O)C(C)CC,O=C([O-])N1CC2CC2C1,CCC[NH+](CC)CCNC(=O)C(C)CC.O=C([O-])N1CC2CC2C1,CCC[NH+](CC)CCNC(=O)C(C)CC,O=C([O-])N1CC2CC2C1,0.19444444444444445,0.23809523809523808,0.36666666666666664,0.25,0.14705882352941177,0.23809523809523808,0.36666666666666664,0.25
CCCCCCC(O)C1COCC[NH2+]1,CSC(C)P(=O)([O-])[O-],CCCCCCC(O)C1COCC[NH2+]1.CSC(C)P(=O)([O-])[O-],CCCCCCC(O)C1COCC[NH2+]1,CSC(C)P(=O)([O-])[O-],0.2777777777777778,0.3,0.27906976744186046,0.27586206896551724,0.2777777777777778,0.22727272727272727,0.27906976744186046,0.3
CCc1onc[n+]1C=CCOC,CCN1CCN(C(C)C(=O)[O-])CC1,CCc1onc[n+]1C=CCOC.CCN1CCN(C(C)C(=O)[O-])CC1,CCc1onc[n+]1C=CCOC,CCN1CCN(C(C)C(=O)[O-])CC1,0.16279069767441862,0.3333333333333333,0.17073170731707318,0.3333333333333333,0.16279069767441862,0.3333333333333333,0.17073170731707318,0.3333333333333333
C[NH2+]C1CCSCC1CCl,O=C([O-])C1CSC2SCCN21,C[NH2+]C1CCSCC1CCl.O=C([O-])C1CSC2SCCN21,C[NH2+]C1CCSCC1CCl,O=C([O-])C1CSC2SCCN21,0.12121212121212122,0.21052631578947367,0.1276595744680851,0.21052631578947367,0.10526315789473684,0.1724137931034483,0.1276595744680851,0.21052631578947367
CC[NH2+]C(C)COCCSC,O=C([O-])C1Cn2ccnc2CC12CC2,CC[NH2+]C(C)COCCSC.O=C([O-])C1Cn2ccnc2CC12CC2,CC[NH2+]C(C)COCCSC,O=C([O-])C1Cn2ccnc2CC12CC2,0.1875,0.17391304347826086,0.29411764705882354,0.17391304347826086,0.19444444444444445,0.15217391304347827,0.29411764705882354,0.17391304347826086
C[NH2+]CC(C)OCC1CCCCO1,CCC(Br)C(=O)[O-],C[NH2+]CC(C)OCC1CCCCO1.CCC(Br)C(=O)[O-],C[NH2+]CC(C)OCC1CCCCO1,CCC(Br)C(=O)[O-],0.13157894736842105,0.4,0.1568627450980392,0.4,0.14583333333333334,0.5238095238095238,0.1568627450980392,0.5238095238095238
C#CC[NH2+]C(C)COC,COCP(=O)([O-])COC(C)C,C#CC[NH2+]C(C)COC.COCP(=O)([O-])COC(C)C,C#CC[NH2+]C(C)COC,COCP(=O)([O-])COC(C)C,0.18518518518518517,0.30303030303030304,0.24242424242424243,0.3076923076923077,0.25,0.27586206896551724,0.25,0.3076923076923077
C[NH2+]C(CCOC)CC(C)C,O=C([O-])NCC(Cl)C(Cl)Br,C[NH2+]C(CCOC)CC(C)C.O=C([O-])NCC(Cl)C(Cl)Br,C[NH2+]C(CCOC)CC(C)C,O=C([O-])NCC(Cl)C(Cl)Br,0.23076923076923078,0.2222222222222222,0.3103448275862069,0.23076923076923078,0.2962962962962963,0.27586206896551724,0.3103448275862069,0.27586206896551724
CC[NH2+]C(C1CCCCC1)C1CCOC1,O=C([O-])C(S)=CCl,CC[NH2+]C(C1CCCCC1)C1CCOC1.O=C([O-])C(S)=CCl,CC[NH2+]C(C1CCCCC1)C1CCOC1,O=C([O-])C(S)=CCl,0.1388888888888889,0.2631578947368421,0.19148936170212766,0.2777777777777778,0.18421052631578946,0.2631578947368421,0.19148936170212766,0.2777777777777778
F[NH+]=CC1CCCC1,CCC(C)CCCC(CC)C(=O)[O-],F[NH+]=CC1CCCC1.CCC(C)CCCC(CC)C(=O)[O-],F[NH+]=CC1CCCC1,CCC(C)CCCC(CC)C(=O)[O-],0.06666666666666667,0.34615384615384615,0.1282051282051282,0.34615384615384615,0.09375,0.56,0.1282051282051282,0.56
OC1(C2CC3C[NH2+]C2C3)CC1,CN=CC(=O)[O-],OC1(C2CC3C[NH2+]C2C3)CC1.CN=CC(=O)[O-],OC1(C2CC3C[NH2+]C2C3)CC1,CN=CC(=O)[O-],0.046511627906976744,0.35294117647058826,0.125,0.35294117647058826,0.05263157894736842,0.38095238095238093,0.125,0.38095238095238093
C[NH2+]CCC1(C(C)C)CCCCCC1,C=CC#CC#CCCN[O-],C[NH2+]CCC1(C(C)C)CCCCCC1.C=CC#CC#CCCN[O-],C[NH2+]CCC1(C(C)C)CCCCCC1,C=CC#CC#CCCN[O-],0.25925925925925924,0.13636363636363635,0.25925925925925924,0.13636363636363635,0.14705882352941177,0.1,0.25925925925925924,0.13636363636363635
CCOCCOCC1(O)CC[NH2+]CC1,Oc1cccc(I)c1[S-],CCOCCOCC1(O)CC[NH2+]CC1.Oc1cccc(I)c1[S-],CCOCCOCC1(O)CC[NH2+]CC1,Oc1cccc(I)c1[S-],0.17777777777777778,0.10526315789473684,0.2702702702702703,0.26666666666666666,0.3125,0.26666666666666666,0.3125,0.26666666666666666
CC[NH+](CC)OCC[NH+](Cc1ccccc1)C(C)C,CCCCNC(=O)C1(C(=O)[O-])CCCC1,CC[NH+](CC)OCC[NH+](Cc1ccccc1)C(C)C.CCCCNC(=O)C1(C(=O)[O-])CCCC1,CC[NH+](CC)OCC[NH+](Cc1ccccc1)C(C)C,CCCCNC(=O)C1(C(=O)[O-])CCCC1,0.21951219512195122,0.275,0.2553191489361702,0.3235294117647059,0.23404255319148937,0.3235294117647059,0.2553191489361702,0.3235294117647059
NC(=NO)C1CCCC[NH2+]C1,O=C([O-])C1=CC(O)CC1CO,NC(=NO)C1CCCC[NH2+]C1.O=C([O-])C1=CC(O)CC1CO,NC(=NO)C1CCCC[NH2+]C1,O=C([O-])C1=CC(O)CC1CO,0.05128205128205128,0.1935483870967742,0.2692307692307692,0.2413793103448276,0.07692307692307693,0.2413793103448276,0.2692307692307692,0.2413793103448276
CC(CN1CC[NH2+]CC1)B(O)O,CC(N[O-])c1ccncc1,CC(CN1CC[NH2+]CC1)B(O)O.CC(N[O-])c1ccncc1,CC(CN1CC[NH2+]CC1)B(O)O,CC(N[O-])c1ccncc1,0.13333333333333333,0.15151515151515152,0.18518518518518517,0.1590909090909091,0.13636363636363635,0.15151515151515152,0.18518518518518517,0.1590909090909091
[P+]#[Se],CC(C)(CNC(=O)NCCNC1CCCC1)C(=O)[O-],[P+]#[Se].CC(C)(CNC(=O)NCCNC1CCCC1)C(=O)[O-],[P+]#[Se],CC(C)(CNC(=O)NCCNC1CCCC1)C(=O)[O-],0.0,0.2,0.047619047619047616,0.2857142857142857,0.05263157894736842,0.18421052631578946,0.05263157894736842,0.2857142857142857
CC(C)C(C)[NH2+]C(C)(C)C,O=C([O-])C1CONC1=O,CC(C)C(C)[NH2+]C(C)(C)C.O=C([O-])C1CONC1=O,CC(C)C(C)[NH2+]C(C)(C)C,O=C([O-])C1CONC1=O,0.14285714285714285,0.2647058823529412,0.14814814814814814,0.2647058823529412,0.08333333333333333,0.19230769230769232,0.14814814814814814,0.2647058823529412
COCC[NH+]1CCOC(C(N)=S)C1,CCCC(CCC)CC(=O)[O-],COCC[NH+]1CCOC(C(N)=S)C1.CCCC(CCC)CC(=O)[O-],COCC[NH+]1CCOC(C(N)=S)C1,CCCC(CCC)CC(=O)[O-],0.26666666666666666,0.43478260869565216,0.2222222222222222,0.43478260869565216,0.2222222222222222,0.43478260869565216,0.26666666666666666,0.43478260869565216
CC(C)C(O)C(C)([NH3+])S,CCCCC=C(C)C(=O)[O-],CC(C)C(O)C(C)([NH3+])S.CCCCC=C(C)C(=O)[O-],CC(C)C(O)C(C)([NH3+])S,CCCCC=C(C)C(=O)[O-],0.125,0.3333333333333333,0.2727272727272727,0.4074074074074074,0.08695652173913043,0.4074074074074074,0.2727272727272727,0.4074074074074074
[NH3+]CC1CSCCS1,Cc1cc(C(C)C)ncc1-c1nn[n-]n1,[NH3+]CC1CSCCS1.Cc1cc(C(C)C)ncc1-c1nn[n-]n1,[NH3+]CC1CSCCS1,Cc1cc(C(C)C)ncc1-c1nn[n-]n1,0.13636363636363635,0.10204081632653061,0.13636363636363635,0.16279069767441862,0.125,0.10204081632653061,0.13636363636363635,0.16279069767441862
CCC(C)([NH3+])CCCCOCCOC,N#Cc1cnc(Cl)cc1[O-],CCC(C)([NH3+])CCCCOCCOC.N#Cc1cnc(Cl)cc1[O-],CCC(C)([NH3+])CCCCOCCOC,N#Cc1cnc(Cl)cc1[O-],0.2894736842105263,0.11904761904761904,0.36363636363636365,0.21951219512195122,0.25,0.11904761904761904,0.36363636363636365,0.21951219512195122
CCCCOCCOCC(N)=[NH2+],O=C([O-])Oc1ccccn1,CCCCOCCOCC(N)=[NH2+].O=C([O-])Oc1ccccn1,CCCCOCCOCC(N)=[NH2+],O=C([O-])Oc1ccccn1,0.3157894736842105,0.20512820512820512,0.3157894736842105,0.3333333333333333,0.2857142857142857,0.30303030303030304,0.3157894736842105,0.3333333333333333
CC1COCC[NH+]1CC(N)=O,C[SH]=C=NC(=O)[O-],CC1COCC[NH+]1CC(N)=O.C[SH]=C=NC(=O)[O-],CC1COCC[NH+]1CC(N)=O,C[SH]=C=NC(=O)[O-],0.13513513513513514,0.3157894736842105,0.16279069767441862,0.3157894736842105,0.17073170731707318,0.3157894736842105,0.17073170731707318,0.3157894736842105
CCCC[NH3+],CC1(C2(C=O)CCC([O-])CC2)CC2CCC1O2,CCCC[NH3+].CC1(C2(C=O)CCC([O-])CC2)CC2CCC1O2,CCCC[NH3+],CC1(C2(C=O)CCC([O-])CC2)CC2CCC1O2,0.4166666666666667,0.14583333333333334,1.0,0.11428571428571428,0.375,0.11428571428571428,1.0,0.14583333333333334
C[NH+]1CCCCCC1CCl,O=C([O-])CCCCSc1nnc(CCl)o1,C[NH+]1CCCCCC1CCl.O=C([O-])CCCCSc1nnc(CCl)o1,C[NH+]1CCCCCC1CCl,O=C([O-])CCCCSc1nnc(CCl)o1,0.125,0.23076923076923078,0.19047619047619047,0.3076923076923077,0.14705882352941177,0.3,0.19047619047619047,0.3076923076923077
CC[NH2+]C(C)c1cccc(Cl)c1N,CP(=O)([O-])[O-],CC[NH2+]C(C)c1cccc(Cl)c1N.CP(=O)([O-])[O-],CC[NH2+]C(C)c1cccc(Cl)c1N,CP(=O)([O-])[O-],0.14893617021276595,0.6363636363636364,0.17777777777777778,0.45454545454545453,0.15217391304347827,0.29411764705882354,0.17777777777777778,0.6363636363636364
CC1CN(C)C(C)[NH2+]1,CC=CCCC(=CC)C(=O)[O-],CC1CN(C)C(C)[NH2+]1.CC=CCCC(=CC)C(=O)[O-],CC1CN(C)C(C)[NH2+]1,CC=CCCC(=CC)C(=O)[O-],0.1388888888888889,0.2962962962962963,0.125,0.3235294117647059,0.10810810810810811,0.34615384615384615,0.1388888888888889,0.34615384615384615
CCC(CC)C(C[NH2+]C(C)C)C(C)C,[O-]Oc1ccco1,CCC(CC)C(C[NH2+]C(C)C)C(C)C.[O-]Oc1ccco1,CCC(CC)C(C[NH2+]C(C)C)C(C)C,[O-]Oc1ccco1,0.17857142857142858,0.1388888888888889,0.2222222222222222,0.20833333333333334,0.14285714285714285,0.18518518518518517,0.2222222222222222,0.20833333333333334
CCCOC1CCCC1[NH2+]CC1CC1,CSCCCCCCSC(=O)[S-],CCCOC1CCCC1[NH2+]CC1CC1.CSCCCCCCSC(=O)[S-],CCCOC1CCCC1[NH2+]CC1CC1,CSCCCCCCSC(=O)[S-],0.15384615384615385,0.18518518518518517,0.21428571428571427,0.21875,0.16279069767441862,0.21875,0.21428571428571427,0.21875
CCC1C[NH2+]C(CC(=O)OC)C1,O=C([O-])C1CCSC1,CCC1C[NH2+]C(CC(=O)OC)C1.O=C([O-])C1CCSC1,CCC1C[NH2+]C(CC(=O)OC)C1,O=C([O-])C1CCSC1,0.16216216216216217,0.2903225806451613,0.275,0.2903225806451613,0.20454545454545456,0.24,0.275,0.2903225806451613
CC1CCCC1C[NH3+],CC=CC(Cl)C(C)(O)C(=O)[O-],CC1CCCC1C[NH3+].CC=CC(Cl)C(C)(O)C(=O)[O-],CC1CCCC1C[NH3+],CC=CC(Cl)C(C)(O)C(=O)[O-],0.2,0.25,0.2,0.25,0.16666666666666666,0.3103448275862069,0.2,0.3103448275862069
COCC[NH+](C)CC(O)COc1cccc(C)c1,CCC1(C(=O)[O-])CCCN(C(=O)NCC(C)(C)C(O)c2ccccc2)C1,COCC[NH+](C)CC(O)COc1cccc(C)c1.CCC1(C(=O)[O-])CCCN(C(=O)NCC(C)(C)C(O)c2ccccc2)C1,COCC[NH+](C)CC(O)COc1cccc(C)c1,CCC1(C(=O)[O-])CCCN(C(=O)NCC(C)(C)C(O)c2ccccc2)C1,0.20833333333333334,0.1774193548387097,0.20833333333333334,0.20967741935483872,0.20833333333333334,0.16666666666666666,0.20833333333333334,0.20967741935483872
CC[NH+]1CC(C)OC(C)C1F,O=C([O-])CNN([O-])[O-],CC[NH+]1CC(C)OC(C)C1F.O=C([O-])CNN([O-])[O-],CC[NH+]1CC(C)OC(C)C1F,O=C([O-])CNN([O-])[O-],0.16216216216216217,0.4166666666666667,0.16216216216216217,0.35,0.1388888888888889,0.35,0.16216216216216217,0.4166666666666667
C[NH+]=C(N)NCCCOC(C)C,CCc1nc(N)sc1C(=O)[O-],C[NH+]=C(N)NCCCOC(C)C.CCc1nc(N)sc1C(=O)[O-],C[NH+]=C(N)NCCCOC(C)C,CCc1nc(N)sc1C(=O)[O-],0.14285714285714285,0.26666666666666666,0.17307692307692307,0.26666666666666666,0.13725490196078433,0.26666666666666666,0.17307692307692307,0.26666666666666666
CCC(Cl)CC[NH2+]CC(C)C,COCCC(C)C(=O)[O-],CCC(Cl)CC[NH2+]CC(C)C.COCCC(C)C(=O)[O-],CCC(Cl)CC[NH2+]CC(C)C,COCCC(C)C(=O)[O-],0.20689655172413793,0.391304347826087,0.21621621621621623,0.391304347826087,0.1724137931034483,0.391304347826087,0.21621621621621623,0.391304347826087
O=C1NCC(C[NH+]2CCCC2)N1,[O-]c1snnc1C(F)(F)F,O=C1NCC(C[NH+]2CCCC2)N1.[O-]c1snnc1C(F)(F)F,O=C1NCC(C[NH+]2CCCC2)N1,[O-]c1snnc1C(F)(F)F,0.07692307692307693,0.14814814814814814,0.19444444444444445,0.14814814814814814,0.08695652173913043,0.14814814814814814,0.19444444444444445,0.14814814814814814
CCC(C)([NH3+])C(=O)NC1CCCC1,CCS(=O)[O-],CCC(C)([NH3+])C(=O)NC1CCCC1.CCS(=O)[O-],CCC(C)([NH3+])C(=O)NC1CCCC1,CCS(=O)[O-],0.17142857142857143,0.29411764705882354,0.225,0.3125,0.18604651162790697,0.29411764705882354,0.225,0.3125
COC(CCC[NH2+]C(C)C)C(C)O,CCCc1cccnc1C(=O)[O-],COC(CCC[NH2+]C(C)C)C(C)O.CCCc1cccnc1C(=O)[O-],COC(CCC[NH2+]C(C)C)C(C)O,CCCc1cccnc1C(=O)[O-],0.1875,0.2647058823529412,0.2,0.28888888888888886,0.1875,0.2647058823529412,0.2,0.28888888888888886
CC[NH2+]C1CC(OCc2cccnc2)C1,CP(=O)([O-])C(=O)P,CC[NH2+]C1CC(OCc2cccnc2)C1.CP(=O)([O-])C(=O)P,CC[NH2+]C1CC(OCc2cccnc2)C1,CP(=O)([O-])C(=O)P,0.19230769230769232,0.5,0.19148936170212766,0.375,0.19607843137254902,0.29411764705882354,0.19607843137254902,0.5
CN1C=[NH+]CC12CCCC2(C)C,O=C([O-])C1(F)CCCCCC1,CN1C=[NH+]CC12CCCC2(C)C.O=C([O-])C1(F)CCCCCC1,CN1C=[NH+]CC12CCCC2(C)C,O=C([O-])C1(F)CCCCCC1,0.15384615384615385,0.3333333333333333,0.13513513513513514,0.2608695652173913,0.125,0.2608695652173913,0.15384615384615385,0.3333333333333333
N=CC[NH2+]CB(O)O,O=C([O-])CC1SC(=O)[N-]C1=S,N=CC[NH2+]CB(O)O.O=C([O-])CC1SC(=O)[N-]C1=S,N=CC[NH2+]CB(O)O,O=C([O-])CC1SC(=O)[N-]C1=S,0.1111111111111111,0.22580645161290322,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.23333333333333334
C[NH+]1CCC(C(C)(C)O)CC1(C)C,COC(C)P([O-])O,C[NH+]1CCC(C(C)(C)O)CC1(C)C.COC(C)P([O-])O,C[NH+]1CCC(C(C)(C)O)CC1(C)C,COC(C)P([O-])O,0.11363636363636363,0.22727272727272727,0.14634146341463414,0.22727272727272727,0.08333333333333333,0.22727272727272727,0.14634146341463414,0.22727272727272727
C=CC[NH2+]C(C)C1CCCCC1,COC1CC(O)CCC1C(=O)[O-],C=CC[NH2+]C(C)C1CCCCC1.COC1CC(O)CCC1C(=O)[O-],C=CC[NH2+]C(C)C1CCCCC1,COC1CC(O)CCC1C(=O)[O-],0.17073170731707318,0.25,0.20454545454545456,0.25,0.13513513513513514,0.25,0.20454545454545456,0.25
C1CC[NH+]2CCCN2C1,CC(C)C1CCCCCP(=O)([O-])C1,C1CC[NH+]2CCCN2C1.CC(C)C1CCCCCP(=O)([O-])C1,C1CC[NH+]2CCCN2C1,CC(C)C1CCCCCP(=O)([O-])C1,0.12121212121212122,0.16129032258064516,0.21875,0.22727272727272727,0.1111111111111111,0.16129032258064516,0.21875,0.22727272727272727
CCC1CCCN(CC(C)[NH2+]C)C1,[C-]CPN=[N+]=[N-],CCC1CCCN(CC(C)[NH2+]C)C1.[C-]CPN=[N+]=[N-],CCC1CCCN(CC(C)[NH2+]C)C1,[C-]CPN=[N+]=[N-],0.19444444444444445,0.05714285714285714,0.19444444444444445,0.17647058823529413,0.13513513513513514,0.06666666666666667,0.19444444444444445,0.17647058823529413
CC(C)=CC=C[N+](C)(C)C,CC(C)(C)C1CCCN1[O-],CC(C)=CC=C[N+](C)(C)C.CC(C)(C)C1CCCN1[O-],CC(C)=CC=C[N+](C)(C)C,CC(C)(C)C1CCCN1[O-],0.16666666666666666,0.17647058823529413,0.16666666666666666,0.17647058823529413,0.17647058823529413,0.10714285714285714,0.17647058823529413,0.17647058823529413
C=C1CCC[NH2+]C1C(=O)OC,NP(=O)([O-])OCCP(O)Cl,C=C1CCC[NH2+]C1C(=O)OC.NP(=O)([O-])OCCP(O)Cl,C=C1CCC[NH2+]C1C(=O)OC,NP(=O)([O-])OCCP(O)Cl,0.125,0.25806451612903225,0.47058823529411764,0.25806451612903225,0.15555555555555556,0.15384615384615385,0.47058823529411764,0.25806451612903225
CCOCCC[NH2+]CCOCCSCC(C)C,C=C(CC)C([O-])=C(C)C,CCOCCC[NH2+]CCOCCSCC(C)C.C=C(CC)C([O-])=C(C)C,CCOCCC[NH2+]CCOCCSCC(C)C,C=C(CC)C([O-])=C(C)C,0.1568627450980392,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.25,0.3333333333333333,0.25,0.3333333333333333
CNC(=O)N(C)Cc1noc(C2CC(O)C[NH2+]2)n1,[O-],CNC(=O)N(C)Cc1noc(C2CC(O)C[NH2+]2)n1.[O-],CNC(=O)N(C)Cc1noc(C2CC(O)C[NH2+]2)n1,[O-],0.1111111111111111,0.0,0.15789473684210525,0.0,0.0967741935483871,0.0,0.15789473684210525,0.0
CSCC[NH+](C)CC1(CC(N)=S)CC1,O=C(NO)c1nn[n-]n1,CSCC[NH+](C)CC1(CC(N)=S)CC1.O=C(NO)c1nn[n-]n1,CSCC[NH+](C)CC1(CC(N)=S)CC1,O=C(NO)c1nn[n-]n1,0.19444444444444445,0.11428571428571428,0.19444444444444445,0.14285714285714285,0.16216216216216217,0.1111111111111111,0.19444444444444445,0.14285714285714285
CCOCCCn1cncc1C1CCC[NH2+]C1,CP(=O)([O-])Cl,CCOCCCn1cncc1C1CCC[NH2+]C1.CP(=O)([O-])Cl,CCOCCCn1cncc1C1CCC[NH2+]C1,CP(=O)([O-])Cl,0.1724137931034483,0.5384615384615384,0.21818181818181817,0.38461538461538464,0.21818181818181817,0.2631578947368421,0.21818181818181817,0.5384615384615384
OCCCOC1CC[NH2+]CC1,Cc1sc2ccccc2c1SCC(=O)[O-],OCCCOC1CC[NH2+]CC1.Cc1sc2ccccc2c1SCC(=O)[O-],OCCCOC1CC[NH2+]CC1,Cc1sc2ccccc2c1SCC(=O)[O-],0.175,0.24324324324324326,0.19230769230769232,0.2631578947368421,0.21428571428571427,0.24390243902439024,0.21428571428571427,0.2631578947368421
CCCCCC[NH+](C(C)C)C(C(=O)N1CCCC1C[NH+](CC)CC)C1CC1,COCC(=O)N1CCCCC1(C)C(=O)[O-],CCCCCC[NH+](C(C)C)C(C(=O)N1CCCC1C[NH+](CC)CC)C1CC1.COCC(=O)N1CCCCC1(C)C(=O)[O-],CCCCCC[NH+](C(C)C)C(C(=O)N1CCCC1C[NH+](CC)CC)C1CC1,COCC(=O)N1CCCCC1(C)C(=O)[O-],0.17647058823529413,0.2857142857142857,0.24489795918367346,0.19444444444444445,0.2,0.34285714285714286,0.24489795918367346,0.34285714285714286
CCOCCOc1nccnc1C(N)=[NH+]O,BC(F)(F)C(=O)[O-],CCOCCOc1nccnc1C(N)=[NH+]O.BC(F)(F)C(=O)[O-],CCOCCOc1nccnc1C(N)=[NH+]O,BC(F)(F)C(=O)[O-],0.15384615384615385,0.6,0.22727272727272727,0.6,0.22727272727272727,0.6,0.22727272727272727,0.6
O=[N+](NF)NCCO,O=C([O-])n1cc(I)c2c(F)cccc21,O=[N+](NF)NCCO.O=C([O-])n1cc(I)c2c(F)cccc21,O=[N+](NF)NCCO,O=C([O-])n1cc(I)c2c(F)cccc21,0.17391304347826086,0.16666666666666666,0.2692307692307692,0.23684210526315788,0.17391304347826086,0.21951219512195122,0.2692307692307692,0.23684210526315788
CCOCCC[NH2+]C(CC)CSC,CC1C=CC(C)(C(=O)[O-])C1C,CCOCCC[NH2+]C(CC)CSC.CC1C=CC(C)(C(=O)[O-])C1C,CCOCCC[NH2+]C(CC)CSC,CC1C=CC(C)(C(=O)[O-])C1C,0.15789473684210525,0.2571428571428571,0.3157894736842105,0.25,0.2857142857142857,0.25,0.3157894736842105,0.2571428571428571
CCC(COC)[NH2+]C,COCC(C)NC(=O)C1CCCC1C(=O)[O-],CCC(COC)[NH2+]C.COCC(C)NC(=O)C1CCCC1C(=O)[O-],CCC(COC)[NH2+]C,COCC(C)NC(=O)C1CCCC1C(=O)[O-],0.25,0.23255813953488372,0.37037037037037035,0.24444444444444444,0.2916666666666667,0.2631578947368421,0.37037037037037035,0.2631578947368421
